captured_at,feed_timestamp,route_id,route_label,trip_id,stop_id,stop_sequence,delay_seconds
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247048,10442,57,222
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247048,9929,58,243
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247048,9930,59,188
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247048,9932,60,92
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,5476,50,131
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,5477,51,108
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,11725,52,85
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,5040,53,102
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,5041,54,109
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,12155,55,121
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,11882,56,137
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,10442,57,219
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,9929,58,240
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,9930,59,184
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247049,9932,60,86
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5470,44,15
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5471,45,-20
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5472,46,-48
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5473,47,-99
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5474,48,-105
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5475,49,-153
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5476,50,-183
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5477,51,-206
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,11725,52,-231
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5040,53,-213
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,5041,54,-207
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,12155,55,-195
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,11882,56,0
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,10442,57,81
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,9929,58,101
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,9930,59,44
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247050,9932,60,-54
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247051,5463,37,-26
2026-07-29T00:00:47.757371+00:00,1785283242,6705,321 Surrey Central/WhiteRock,15247051,5700,38,88
